1,3.0
2,3.05
3,3.125
4,3.21
5,3.29625
6,3.3788750000000003
7,3.455375
8,3.52468125
9,3.586565625
10,3.64127375
11,3.6892995312499997
12,3.731248734375
13,3.7677583593749997
14,3.79945073515625
15,3.826909005078125
16,3.85066560328125
17,3.8711984521289065
18,3.888931596388672
19,3.9042382459121097
20,3.9174449908543947
21,3.9288364510299316
22,3.9386599315749806
23,3.9471298492960085
24,3.9544318115777735
25,3.9607263002538553
26,3.9661519540130077
27,3.970828465879891
28,3.9748591241126823
29,3.9783330299350834
30,3.98132702664065
31,3.9839073734966792
32,3.986131195592661
33,3.988047737965818
34,3.9896994493727638
35,3.9911229181779455
36,3.9923496801118983
37,3.9934069151699774
38,3.994318048693422
39,3.9951032696966453
40,3.995779977763586
41,3.996363168312224
42,3.996865764698364
43,3.9972989044758225
44,3.9976721861296336
45,3.9979938817327483
46,3.9982711202278236
47,3.998510045388724
48,3.998715951957783
49,3.998893402972876
50,3.9990463308825337
