1,5.5
2,5.15
3,4.9
4,4.7175
5,4.58125
6,4.47725
7,4.3961875
8,4.33179375
9,4.2797875
10,4.237194687500001
11,4.201908906250001
12,4.172406281250001
13,4.147559523437501
14,4.126515830468751
15,4.1086160078125005
16,4.093340304960938
17,4.080271653144532
18,4.069070311988282
19,4.0594560587529305
20,4.05119541653584
21,4.0440922924896485
22,4.037980959639761
23,4.0327206785903345
24,4.028191490083633
25,4.024290861900766
26,4.02093097330515
27,4.018036485912305
28,4.015542693550624
29,4.013393973074169
30,4.011542478158409
31,4.009947032046822
32,4.008572185083107
33,4.007387409998909
34,4.006366413202654
35,4.005486544304581
36,4.004728289195413
37,4.004074834425599
38,4.003511692580922
39,4.003026379937303
40,4.002608138986448
41,4.002247699514155
42,4.001937072828686
43,4.001669374510244
44,4.001438671709589
45,4.001239851583748
46,4.001068507935349
47,4.000920843531961
48,4.000793585933501
49,4.000683914957672
50,4.000589400173083
